id,source,rating,text
93837,Foursquare,3,The hostel is in a great location with lots of interesting restaurants in the area. I'd skip the breakfast and check out the bakery just down the street instead.
93837,Foursquare,1,The view from room 110
93837,Foursquare,9,Dried blood all over my pillow! Average breakfast. The rooftop bar however is good.
93837,Foursquare,7,"Great hostel : wherever you are, Wombats are a safe choice. Wifi is quite slow at peak hours, and breakfast not included/a bit pricey. Other than that, great (bath)rooms/staff/facilities/location."
93837,Foursquare,8,"clean rooms, beds and bathrooms. paid 12€ for a night in a 6-bed-dorm. good bar, nice staff. do!"
93837,Foursquare,7,Happy hour in the wombar!!!
93837,Foursquare,10,Nice hostel with a good bar in the last floor. Wifi is only available in reception and at the bar
93837,Foursquare,1,Get attacked with a fire extinguisher.
93837,Foursquare,8,Rooftop terrace has an amazing view of the TV Tower but it closes at 10 PM.
93837,Foursquare,2,The wifi is complete shit.
93961,Foursquare,10,Get the rooms ending with 4 and get a nice view to Alexander Platz.
93968,Foursquare,9,"Voted 'World's Best Boutique Spa Resort', the stylish ONO Spa, located on the 11th floor of the Mandala Hotel, provides lasting relaxation and instant recharging of energy..."
93968,Foursquare,1,Try the food from Qiu downstairs. It is delicious! Be sure to have potatoes and currywurst!!
94075,Foursquare,10,The views are Amazing so bring your sunglasses
94146,Foursquare,10,"A must see in Berlin. This is the street where independent artists, young people, mixed races and different culturers come together. You will find nice shops, good bars, nice food and good people!"
94146,Foursquare,8,Packed with nice cafe's and bars.
94233,Foursquare,9,"Great holiday apartment right in the true heart of Berlin. Privately owned and only available for friends, family and other nice people! www.junctionberlin.com"
94360,Foursquare,9,"Make sure to ask for the wireless password, though it can be quite slow."
94388,Foursquare,3,Ideal for travelers on a budget. Also an ideal jump-off point in exploring the city with its great location.
94388,Foursquare,3,A good hotel for the price.
94388,Foursquare,3,"Clean Rooms, Good breakfast, and with the U-bahn there are no travel problems. This hotel has a good price performance ratio... TIP: Join a city tour by bike. A great way to explore Berlin!"
94537,Foursquare,5,Free wifi. Get the password in the reception.
94537,Foursquare,1,"Really comfy place, rooms are clean and the location is perfect to access all Berlin's main attractions"
94537,Foursquare,7,Ask for a room upgrade and get a spacier room
94615,Foursquare,8,"Good location,  amazing, good breakfast and beautiful and confotable rooms. The worst, you only have one password for device, and it only works for three days. Good choice!"
94615,Foursquare,10,"Reception is closed from 7 pm to 7 am. We couldn't check in cause We arrived at 9 pm, só We had to find another place. And We had a reservation. Not well located. The internet connection is terrible."
94703,Foursquare,1,Avoid to include the breakfast to your bill. It's very small and too expensive.
94703,Foursquare,10,Breakfast buffet is actually very good at least on weekdays and you can save a few euros on the fairly standard hotel breakfast price if you prepay.
94703,Foursquare,9,Good sized apartment rooms.
94703,Foursquare,8,Rooms can get quite hot so open the windows for extra ventilation
94703,Foursquare,9,The hotel boasts an excellent wellness area with an indoor pool.
94703,Foursquare,3,Don't order irish coffee. They don't know what it is and you'll get sugar and a cookie with it...
94703,Foursquare,9,Extraordinary friendly stuff whom speak also fluently english. Try the cocktail bar in the evenings. Really relaxing on the big armchairs
94703,Foursquare,8,No free Wifi! Lame
94703,Foursquare,5,I'm the mayor!
94734,Foursquare,5,perfect location. value for money. very friendly staff
94734,Foursquare,3,"Great hotel, although no Wifi. Still, recommended (if u have 3g)"
94734,Foursquare,1,"German efficiency in a hotel. Highly recommend, although WiFi in the rooms would be a nice addition."
94734,Foursquare,2,"Great location, comfortable rooms. Untill theres no wifi they have Ethernet in every room"
94734,Foursquare,4,"Rooms are very clean and new, get a quiet room facing the yard. free Internet with LAN cable, no WiFi."
94734,Foursquare,6,"Great Place, Free wifi,"
94734,Foursquare,9,"Nice Hotel, great breakfast"
94734,Foursquare,8,"Quite comfortable, and with huges rooms... Intenert sucks, can't believe it only works in the lobby... One advise, do not ask the desk guys for the gay area, they are clueless LOL"
94759,Foursquare,8,The free wifi is provided for guest. Ask for credentials at reception desk.
94759,Foursquare,3,"Yes, wifi is free. The reception folks will give you a password to use. Niceeee."
94759,Foursquare,6,10 min walking to the franz neuman platz. There is. Subway that will bring you in no tome to alexanderplatz!
94759,Foursquare,9,No air con?
94759,Foursquare,1,Yeah wifi is free but need username and p/w from reception. Total 1G and 7 days of usage per account.
94761,Foursquare,2,Its not closed to berlin center
94778,Foursquare,8,One of the loveliest hotels I've been to. Quirky boutique design. Free wifi.
94778,Foursquare,7,"Bellissimo. Feeling at home, in a very nice home"
94778,Foursquare,4,"Stayed in the Cairo room - absolutely stunning! Fab garden, would love to go back in summer"
94778,Foursquare,6,Very nice! What is the wifi password?
94778,Foursquare,5,wi-fi network: ackselhaus wi-fi password: yKnrf.dwq7 - via 4sqwifi.com
94778,Foursquare,6,Super lovely boutique hotel - got a huge suite. The garden with its water and bridge are so cozy and the hangout greenhouse in the back with serve yourself champagne- and mini bar are spot on
94778,Foursquare,10,The water garden and greenhouse
94896,Foursquare,6,Headquarter of Travel Charme hotel group
94896,Foursquare,5,Ask for the fabulous espresso from the DallaCorte machine!
95013,Foursquare,3,It's a bad hotel in Berlin...
95013,Foursquare,7,"Very small rooms, no microwave in the kitchen. Heating is not working."
95013,Foursquare,7,"Nice hotel, not great but also not expensive."
95028,Foursquare,10,"great apartments with kitchen, tv, internet, radio, good beds, clean rooms and very nice service people!!!"
95134,Foursquare,2,Real good breakfast and the staff is extremely friendly. Interior is a bit Lynch-like though.
95219,Foursquare,9,In the room you can find a little greeting bottle of mineral water for… WAIT FOR IT!.. 3.50€!
95316,Foursquare,5,"(Relatively) cheap beer! 0.5L for E2,50Also try Radler to tame your thirst."
95316,Foursquare,3,"Hotel rooms are clean, simple, and fully functional. Tip: late checkout 2pm € 5 and Sunday late checkout 8pm € 10 ."
95316,Foursquare,1,"Beer is now 0.5L for E2.90. Clean rooms, relatively clean sheets and pillows. Expensive water bottles."
95316,Foursquare,2,Free Wifi in reception and bar area.
95316,Foursquare,3,not the best place for business travelers
95316,Foursquare,7,too old lift... not the quality for an hotel!!
95442,Foursquare,3,"Watch out for the Lady in Pink.  If you get into a bind, call for David von Heidelberg, he's a life-saver."
95442,Foursquare,2,A very nice hippi place. There are fearless squirrels and birds all around this wildwine-covered oasis of 70s.
95442,Foursquare,3,"The community showers' drain on the ground floor don't work properly, as doesn't the internet in farther corners of the building. But the tiny shower next to 100 (ground floor) works fine"
95442,Foursquare,2,And the breakfast is the best!!!
95549,Foursquare,9,Nightlife and great shopping opportunities in walking distance.
95549,Foursquare,7,"Wifi works well for email but is really bad for any heavy downloaded content, such as YouTube and any iTunes file. I wouldn't even bother."
95549,Foursquare,4,"Wifi works well for email but is really bad for any heavy downloaded content, such as YouTube and any iTunes file. I wouldn't even bother."
95549,Foursquare,6,Room lovely but the food at dinner last night was terrible. The sauce was static and spongy. For pudding we were served microwaved curd balls that were burnt. Not good yaaaa.
95549,Foursquare,2,"Nice staff, good food, lovely place to stay"
95549,Foursquare,6,"Terrible hotel. Avoid like the plague. Noisy, rude staff, and food not even fit for hospitals. Just awful."
95549,Foursquare,2,"Nice hotel, bar area at ground floor is really nice. Wide rooms, a bit too 'essential' for a design hotel, especially for bathrooms. Connections to Andy Warhol seem to be a bit pretentious sometimes."
95549,Foursquare,9,"Good in general but there's a strange noise coming out of the closet all the time, something to do with the electric installation... Terrible!!!"
95549,Foursquare,9,Great hotel to stay if you are planning a city trip to Berlin. The location of the hotel is also good!
95549,Foursquare,1,"Avoid floor 5, wifi doesn't work. Get upgraded to 6th floor, pure lush!"
95549,Foursquare,7,"Simple but usefull rooms , clean and close to centre"
95549,Foursquare,6,The location of the hotel is very good.rooms are clean and comfortable.and andy warhol:D
95645,Foursquare,6,Breakfast buffet is over priced but a friendly service at the front desk. No coffee shop either. Basic.
95645,Foursquare,9,"Good enough for resting and sleeping. But not more!  There is no need for booking breakfast. You can go 200 meters on the other side, there is a place where u can have a cheaper and better breakfast."
95645,Foursquare,10,Never (ever for you) again! Pre-paid a night with free parking and breakfast but still ask to pay for both. Showing the reservation and prove my right the receptionist is turning hostile against me.
95656,Foursquare,2,Rent bikes for 9 EUR per day and do laundry for 5. Really clean and modern place.
95656,Foursquare,5,tomorrow bike ...
95656,Foursquare,3,10% discount on bed price for InterRail ticket holders !
95656,Foursquare,10,"All you can eat breakfast buffet for 4,50€"
95656,Foursquare,3,Free WiFi in the bar/lobby downstairs. Ask access code to the receptionist.
95656,Foursquare,3,"Within 3 days, only problems with this hotel. Wifi : not working. Door : randomly locked. Coffee machines not working. Phones : not working.Noisy on the road side... and more.Must avoid, really !"
95656,Foursquare,1,"JUST DON'T GO TO THIS HOTEL, YOU'LL AVOID A LOOOOT OF PROBLEMS !!!"
95656,Foursquare,7,Nice Hostel - cheap prices - beautiful roof terrace - clean rooms! ;-) 
95656,Foursquare,4,Free Wi-Fi is a joke!
95656,Foursquare,9,"Cheap, free WiFi, clean, the decoration is simple but enough for your comfort. Very close to attraction points and touristic places and the center of Berlin. Just in the middle of two Ubahn stations."
